Title,Price,Street,Meters,Rooms,Toilets,Phone
Alquiler estudio en La Salut Barcelona,950 €,La Salut,40 m2,1 baño,"23,75 €/m2",910781711
Alquiler apartamento en Vila de Gràcia Barcelona,1.600 €,Vila de Gràcia,65 m2,2 hab.,1 baño,910781711
Alquiler estudio en Barceloneta Barcelona,1.050 €,Barceloneta,1 m2,1 baño,"1.050,00 €/m2",910781711
Alquiler piso fantástico piso reformado con encanto a pocos metros del mercat de sant antoni en Barcelona,1.250 €,Raval,45 m2,1 hab.,1 baño,663117270
Alquiler estudio en St. Pere - Sta. Caterina - El Born Barcelona,1.295 €,St. Pere - Sta. Caterina - El Born,1 m2,1 baño,"1.295,00 €/m2",910781711
Alquiler estudio en El Camp de l´Arpa del Clot Barcelona,1.300 €,El Camp de l´Arpa del Clot,40 m2,1 baño,"32,50 €/m2",910781711
Alquiler estudio en La Font d´en Fargues Barcelona,1.400 €,La Font d´en Fargues,55 m2,1 baño,"25,45 €/m2",910781711
Alquiler estudio en Sant Antoni Barcelona,1.425 €,Sant Antoni,36 m2,1 baño,"39,58 €/m2",910781711
Alquiler estudio en Raval Barcelona,1.300 €,Raval,40 m2,1 baño,"32,50 €/m2",910781711
Alquiler estudio en Raval Barcelona,1.600 €,Raval,40 m2,1 baño,"40,00 €/m2",910781711
Alquiler estudio en Raval Barcelona,800 €,Raval,30 m2,1 baño,"26,67 €/m2",910781711
Alquiler estudio en Provençals del Poblenou Barcelona,1.640 €,Provençals del Poblenou,16 m2,1 baño,"102,50 €/m2",910781711
"Alquiler piso en rambla sant sebastia muy amplio, exterior con terrazas, y céntrico. en Santa Coloma de Gramenet",1.100 €,"Centre - Rambla Sant Sebastia, sn",95 m2,4 hab.,2 baños,617135895
Alquiler estudio en St. Pere - Sta. Caterina - El Born Barcelona,1.290 €,St. Pere - Sta. Caterina - El Born,1 m2,1 baño,"1.290,00 €/m2",910781711
Alquiler estudio en Gòtic Barcelona,900 €,Gòtic,1 m2,1 baño,"900,00 €/m2",910781711
Alquiler estudio en Raval Barcelona,1.400 €,Raval,1 m2,1 baño,"1.400,00 €/m2",910781711
Alquiler estudio en Sant Gervasi - Bonanova Barcelona,1.500 €,Sant Gervasi - Bonanova,1 m2,1 baño,"1.500,00 €/m2",910781711
Alquiler estudio en Gòtic Barcelona,1.100 €,Gòtic,1 m2,1 baño,"1.100,00 €/m2",910781711
Alquiler estudio en Sagrada Família Barcelona,1.295 €,Sagrada Família,1 m2,1 baño,"1.295,00 €/m2",910781711
Alquiler estudio en Vila de Gràcia Barcelona,1.400 €,Vila de Gràcia,54 m2,1 baño,"25,93 €/m2",910781711
Alquiler estudio en El Poble Sec - Parc de Montjuïc Barcelona,880 €,El Poble Sec - Parc de Montjuïc,22 m2,1 baño,"40,00 €/m2",910781711
Alquiler estudio en Barri de les Corts Barcelona,1.195 €,Barri de les Corts,25 m2,1 baño,"47,80 €/m2",910781711
Alquiler estudio en St. Pere - Sta. Caterina - El Born Barcelona,1.100 €,St. Pere - Sta. Caterina - El Born,1 m2,1 baño,"1.100,00 €/m2",910781711
Alquiler estudio en Barceloneta Barcelona,890 €,Barceloneta,1 m2,1 baño,"890,00 €/m2",910781711
Alquiler estudio en Gòtic Barcelona,1.100 €,Gòtic,1 m2,1 baño,"1.100,00 €/m2",910781711
Alquiler estudio en Sants Barcelona,1.200 €,Sants,1 m2,1 baño,"1.200,00 €/m2",910781711
Alquiler estudio en Putget - Farró Barcelona,1.195 €,Putget - Farró,30 m2,1 baño,"39,83 €/m2",910781711
Alquiler estudio en Dreta de l´Eixample Barcelona,1.600 €,Dreta de l´Eixample,1 m2,1 baño,"1.600,00 €/m2",910781711
Alquiler estudio en St. Pere - Sta. Caterina - El Born Barcelona,1.750 €,St. Pere - Sta. Caterina - El Born,1 m2,1 baño,"1.750,00 €/m2",910781711
Alquiler estudio en Sant Antoni Barcelona,3.400 €,Sant Antoni,56 m2,1 baño,"60,71 €/m2",910781711
Alquiler estudio en Dreta de l´Eixample Barcelona,1.950 €,Dreta de l´Eixample,1 m2,1 baño,"1.950,00 €/m2",910781711
Alquiler estudio en Raval Barcelona,1.050 €,Raval,33 m2,1 baño,"31,82 €/m2",910781711
Alquiler estudio en Raval Barcelona,1.250 €,Raval,1 m2,1 baño,"1.250,00 €/m2",910781711
Alquiler estudio en St. Pere - Sta. Caterina - El Born Barcelona,1.675 €,St. Pere - Sta. Caterina - El Born,1 m2,1 baño,"1.675,00 €/m2",910781711
Alquiler piso  amueblado en alquiler con vistas a la sagrada familia en Barcelona,1.500 €,Fort Pienc - Carrer de Ribes,52 m2,1 hab.,1 baño,930191966
Alquiler piso  amueblado en alquiler con parking en sant gervasi galvany en Barcelona,3.800 €,Sant Gervasi - Galvany - Carrer de Santaló,139 m2,4 hab.,2 baños,930191966
Alquiler estudio en Collblanc Hospitalet de Llobregat (L´),850 €,Collblanc,25 m2,1 baño,"34,00 €/m2",910781711
Alquiler estudio en La Torrassa Hospitalet de Llobregat (L´),850 €,La Torrassa,1 m2,1 baño,"850,00 €/m2",910781711
Alquiler estudio en St. Pere - Sta. Caterina - El Born Barcelona,1.250 €,St. Pere - Sta. Caterina - El Born,45 m2,1 baño,"27,78 €/m2",910781711
Alquiler estudio en St. Pere - Sta. Caterina - El Born Barcelona,1.100 €,St. Pere - Sta. Caterina - El Born,1 m2,1 baño,"1.100,00 €/m2",910781711
Alquiler estudio en St. Pere - Sta. Caterina - El Born Barcelona,750 €,St. Pere - Sta. Caterina - El Born,45 m2,1 baño,"16,67 €/m2",910781711
Alquiler estudio en Sagrada Família Barcelona,1.350 €,Sagrada Família,70 m2,1 baño,"19,29 €/m2",910781711
Alquiler estudio en Hostafrancs Barcelona,1.600 €,Hostafrancs,350 m2,1 baño,"4,57 €/m2",910781711
Alquiler estudio en Raval Barcelona,950 €,Raval,1 m2,1 baño,"950,00 €/m2",910781711
Alquiler estudio en Raval Barcelona,1.090 €,Raval,1 m2,1 baño,"1.090,00 €/m2",910781711
Alquiler piso en Pomar piso luminoso en Pomar Badalona,900 €,"Pomar - Pomar,",74 m2,3 hab.,1 baño,618297484
Alquiler estudio en St. Pere - Sta. Caterina - El Born Barcelona,1.675 €,St. Pere - Sta. Caterina - El Born,1 m2,1 baño,"1.675,00 €/m2",910781711
Alquiler estudio en St. Pere - Sta. Caterina - El Born Barcelona,1.675 €,St. Pere - Sta. Caterina - El Born,1 m2,1 baño,"1.675,00 €/m2",910781711
Alquiler estudio en St. Pere - Sta. Caterina - El Born Barcelona,900 €,St. Pere - Sta. Caterina - El Born,1 m2,1 baño,"900,00 €/m2",910781711
Alquiler apartamento en Sants Barcelona,1.700 €,Sants,1 m2,2 hab.,1 baño,910781711
Alquiler apartamento en Barceloneta Barcelona,1.295 €,Barceloneta,45 m2,1 hab.,1 baño,910781711
Alquiler estudio en St. Pere - Sta. Caterina - El Born Barcelona,1.140 €,St. Pere - Sta. Caterina - El Born,25 m2,1 baño,"45,60 €/m2",910781711
Alquiler estudio en L´Antiga Esquerra de l´Eixample Barcelona,2.047 €,L´Antiga Esquerra de l´Eixample,42 m2,1 baño,"48,74 €/m2",910781711
Alquiler estudio en La Torrassa Hospitalet de Llobregat (L´),799 €,La Torrassa,30 m2,1 baño,"26,63 €/m2",910781711
Alquiler estudio en Raval Barcelona,975 €,Raval,1 m2,1 baño,"975,00 €/m2",910781711
Alquiler estudio en St. Pere - Sta. Caterina - El Born Barcelona,1.790 €,St. Pere - Sta. Caterina - El Born,18 m2,1 baño,"99,44 €/m2",910781711
Alquiler estudio en St. Pere - Sta. Caterina - El Born Barcelona,1.675 €,St. Pere - Sta. Caterina - El Born,1 m2,1 baño,"1.675,00 €/m2",910781711
Alquiler piso  acogedor en el borne en St. Pere - Sta. Caterina - El Born Barcelona,1.050 €,"St. Pere - Sta. Caterina - El Born - Carrer Comerç, 31",47 m2,1 hab.,1 baño,670512831
Alquiler piso en carrer banyoles piso en muy buenas condiciones y amueblado en Barcelona,1.390 €,"Dreta de l´Eixample - Carrer Banyoles, 1",87 m2,2 hab.,1 baño,661011934
Alquiler casa en carrer ciutat d´asuncion gran casa 550m2 ideal pension o albergue turistico en Barcelona,10.000 €,"Sant Andreu de Palomar - Carrer Ciutat D´asuncion, 56",550 m2,13 hab.,16 baños,622617631
Alquiler estudio en La Torrassa Hospitalet de Llobregat (L´),850 €,La Torrassa,25 m2,1 baño,"34,00 €/m2",910781711
Alquiler piso en rond universidad 12 piso en plaza cataluña en Barcelona,1.800 €,"Gòtic - Rond universidad 12,",4 m2,2 hab.,1 baño,631942229
Alquiler estudio en St. Pere - Sta. Caterina - El Born Barcelona,990 €,St. Pere - Sta. Caterina - El Born,1 m2,1 baño,"990,00 €/m2",910781711
Alquiler estudio en Sants Barcelona,1.050 €,Sants,40 m2,1 baño,"26,25 €/m2",910781711
Alquiler estudio en St. Pere - Sta. Caterina - El Born Barcelona,1.140 €,St. Pere - Sta. Caterina - El Born,25 m2,1 baño,"45,60 €/m2",910781711
Alquiler estudio en Vila de Gràcia Barcelona,1.100 €,Vila de Gràcia,1 m2,1 baño,"1.100,00 €/m2",910781711
Alquiler estudio en Raval Barcelona,940 €,Raval,58 m2,1 baño,"16,21 €/m2",910781711
Alquiler piso en carrer sant gregori piso cocina amueblada en Badalona,800 €,"Montigalà - Carrer Sant Gregori, 33",49 m2,1 hab.,1 baño,639975938
Alquiler piso en carrer de laforja sant gervasi- galvany / carrer de laforja en Barcelona,1.900 €,"Sant Gervasi - Galvany - Carrer de Laforja, 49",101 m2,2 hab.,1 baño,676203611
Alquiler estudio en Raval Barcelona,940 €,Raval,58 m2,1 baño,"16,21 €/m2",910781711
"Alquiler piso  en alquiler en 42466, () Sants en Barcelona",1.350 €,Sants,73 m2,2 hab.,1 baño,910312556
Alquiler estudio en St. Pere - Sta. Caterina - El Born Barcelona,850 €,St. Pere - Sta. Caterina - El Born,42 m2,1 baño,"20,24 €/m2",910781711
Alquiler piso en carrer ruperto chapi apartamento muy centrico y bien comunidado en Santa Coloma de Gramenet,823 €,"Riu Sud - Carrer Ruperto Chapi, 22",51 m2,2 hab.,1 baño,676289223
Alquiler piso  en L´Antiga Esquerra de l´Eixample Barcelona,2.000 €,L´Antiga Esquerra de l´Eixample,100 m2,2 hab.,2 baños,936843570
Alquiler piso  en alquiler norte - el putxet y el farrò en Barcelona,1.950 €,Putget - Farró,87 m2,2 hab.,1 baño,654028984
Alquiler piso  en alquiler norte - sant gervasi en Barcelona,1.400 €,Putget - Farró,60 m2,1 hab.,1 baño,609464828
Alquiler piso  en alquiler norte - vallcarca i els penitents en Barcelona,1.750 €,Vallcarca - Penitents,73 m2,2 hab.,1 baño,654028984
Alquiler piso  en alquiler norte - Vila de Gràcia en Barcelona,2.800 €,Vila de Gràcia,98 m2,4 hab.,2 baños,609464828
Alquiler piso en carrer sant pere mes alt magnífico piso finca regia jto palau de la música en Barcelona,2.500 €,"Barceloneta - Carrer Sant Pere Mes Alt, 27",130 m2,3 hab.,2 baños,634249689
Alquiler estudio  en alquiler norte - el putxet y el farrò en Barcelona,1.100 €,Putget - Farró,40 m2,1 baño,"27,50 €/m2",609464828
Alquiler apartamento en Gòtic Barcelona,2.945 €,Gòtic - Carrer d'en Gignàs,102 m2,3 hab.,2 baños,931309307
"Alquiler piso en alquiler piso de tres dormitorios en gótico, en Barcelona",4.800 €,Gòtic,123 m2,3 hab.,2 baños,0034933562989
Alquiler piso en Sant Gervasi - Galvany Barcelona,2.350 €,Sant Gervasi - Galvany - Carrer de Laforja,91 m2,3 hab.,2 baños,934344795
Alquiler piso en Sant Gervasi - Galvany Barcelona,2.550 €,Sant Gervasi - Galvany - Carrer de Laforja,96 m2,3 hab.,2 baños,934344795
Alquiler apartamento en Barceloneta Barcelona,7.000 €,Barceloneta - Carrer de l'Escar,100 m2,2 hab.,2 baños,931309307
Alquiler apartamento en Sant Ramon - Maternitat Barcelona,1.950 €,Sant Ramon - Maternitat - Carrer de Mejía Lequerica,107 m2,4 hab.,1 baño,931309307
Alquiler apartamento en Barceloneta Barcelona,12.000 €,Barceloneta - Passeig de Joan de Borbó,140 m2,3 hab.,2 baños,931309307
Alquiler piso en Dreta de l´Eixample Barcelona,2.650 €,Dreta de l´Eixample,90 m2,2 hab.,2 baños,935154444
Alquiler piso en St. Pere - Sta. Caterina - El Born Barcelona,2.750 €,St. Pere - Sta. Caterina - El Born,136 m2,2 hab.,2 baños,616819245
Alquiler apartamento en carrer de blas fernández lirola 43 oferta especial apart con terraza equipado junto centro comercial gran via 2 en Hospitalet de Llobregat (L´),1.500 €,Carrer de Blas Fernández Lirola 43,43 m2,1 hab.,1 baño,607457954
Alquiler piso en St. Pere - Sta. Caterina - El Born Barcelona,2.700 €,St. Pere - Sta. Caterina - El Born,100 m2,2 hab.,2 baños,616819245
Alquiler piso en Sant Antoni Barcelona,2.000 €,Sant Antoni - Gran Via de les Corts Catalanes,76 m2,3 hab.,1 baño,648613088
Alquiler estudio en Putget - Farró Barcelona,1.250 €,Putget - Farró,30 m2,1 baño,"41,67 €/m2",910781711
Alquiler piso en carrer de torres i amat 15 en Raval Barcelona,1.300 €,Raval - Carrer de Torres i Amat 15,50 m2,1 hab.,1 baño,695238936
Alquiler piso contrato temporada barrio gótico en Barcelona,2.500 €,Gòtic - Carrer de Josep Anselm Clavé,135 m2,3 hab.,2 baños,622853198
Alquiler apartamento acogedor apartamento con balcón en sant martí en Barcelona,2.200 €,El Clot,110 m2,3 hab.,2 baños,648613088
"Alquiler piso *****alquiler de temporada*****precioso, piso de 3 habitaciones cerca de estación de sants y pl. espanya en Barcelona",2.200 €,La Nova Esquerra de l´Eixample - Carrer d'Entença,94 m2,3 hab.,2 baños,639255558
Alquiler apartamento en carrer d'aribau 306 apartamento de lujo con gimnasio y piscina en Barcelona,7.500 €,Sant Gervasi - Galvany - Carrer d'Aribau 306,140 m2,3 hab.,2 baños,935952430
Alquiler piso acogedor piso en virrei amat ref. 1398 en Barcelona,1.300 €,Vilapicina - Torre Llobeta - Carrer de Cartellà,75 m2,3 hab.,1 baño,648613088
Alquiler piso maravilloso piso con terraza en Barri de les Corts Barcelona,3.750 €,Barri de les Corts - Avinguda Diagonal,200 m2,4 hab.,3 baños,699376673
"Alquiler piso  en alquiler , con 118 m2, 3 habitaciones y 2 baños, ascensor y aire acondicionado. en Barcelona",4.500 €,Dreta de l´Eixample - Carrer de Pau Claris,118 m2,3 hab.,2 baños,643633105
"Alquiler piso 170m2 mas terraza, salón 48m2, 4hab.dob. mas serv 3 baños, parking incl. piscina sala juegos niños en Barcelona",3.200 €,Sant Gervasi - Galvany - Carrer de Ganduxer,170 m2,5 hab.,3 baños,617577311
Alquiler piso en carrer de bruniquer 35 alquiler temporal!! precioso piso de 125m2 y 4 habitaciones en el corazón de gracia! en Barcelona,1.950 €,Vila de Gràcia - Carrer de Bruniquer 35,125 m2,4 hab.,2 baños,695238936
Alquiler planta baja piso amplio con patio zona padua san gervasi- galvany en Barcelona,1.486 €,Sant Gervasi - Galvany - Carrer Turó de Monterols,102 m2,2 hab.,1 baño,934570908
Alquiler apartamento apto. temporada c/dega bahì (bcn) en Barcelona,1.800 €,El Camp de l´Arpa del Clot - Carrer del Degà Bahí,85 m2,3 hab.,1 baño,932170504
"Alquiler ático  en el eixample, único en la zona en Barcelona",2.800 €,Dreta de l´Eixample - Carrer de València,132 m2,3 hab.,2 baños,628786300
Alquiler apartamento apto. de temporada c/ dega bahí () en Barcelona,2.300 €,Barceloneta - Carrer de la Maquinista,73 m2,2 hab.,2 baños,932170504
"Alquiler piso en avinguda diagonal 348 disponible ya! moderno y espacioso piso totalmente amueblado con 100 m2 en el eixample. tiene un salón comedor exterior con tv, 3 en Barcelona",2.000 €,Dreta de l´Eixample - Avinguda Diagonal 348,100 m2,3 hab.,1 baño,695238936
Alquiler piso  de 2 dormitorios eixample completamente amueblado en Barcelona,2.750 €,Dreta de l´Eixample - Gran Via de les Corts Catalanes,99 m2,2 hab.,2 baños,618999622
Alquiler ático alquiler ático en Pedralbes en Pedralbes Barcelona,4.200 €,Pedralbes - Manuel Girona,190 m2,4 hab.,2 baños,972620016
Alquiler ático  dúplex de lujo: vistas panorámicas y comodidades excepcionales en el corazón de la ciudad en Barcelona,4.900 €,Barri de les Corts - Carrer de la Nau Santa Maria,350 m2,4 hab.,3 baños,932181322
Alquiler piso alto standing. 3 dorm. dobles. en Dreta de l´Eixample Barcelona,3.000 €,Dreta de l´Eixample - Rambla de Catalunya,145 m2,3 hab.,2 baños,650852471
Alquiler loft en La Nova Esquerra de l´Eixample Barcelona,1.600 €,La Nova Esquerra de l´Eixample,110 m2,2 hab.,1 baño,603663872
Alquiler ático  de temporada pza. universitat- en Barcelona,7.000 €,Sant Antoni - Plaça de la Universitat,115 m2,3 hab.,3 baños,932170504
Alquiler piso apto. de tempporada c/ dega bahí en Barcelona,2.050 €,El Camp de l´Arpa del Clot - Carrer del Degà Bahí,65 m2,3 hab.,2 baños,932170504
Alquiler apartamento apto. de temporada c/ de la maquinista-la Barceloneta en Barcelona,1.950 €,Barceloneta - Carrer de la Mestrança,45 m2,1 hab.,1 baño,932170504
Alquiler piso alquiler temporal de larga duracion por motivos de trabajo/estudios en Barcelona,1.100 €,St. Pere - Sta. Caterina - El Born - Carrer del Portal Nou,30 m2,1 hab.,1 baño,932523060
"Alquiler piso en carrer del comerç 38 precioso,1hb dob,equipado,asc en Barcelona",900 €,St. Pere - Sta. Caterina - El Born - Carrer del Comerç 38,55 m2,1 hab.,1 baño,696412622
Alquiler piso  en el centro en Raval Barcelona,1.580 €,Raval - Carrer de l'Hospital,55 m2,2 hab.,1 baño,657808914
Alquiler piso en carrer d'aragó 60 en La Nova Esquerra de l´Eixample Barcelona,2.000 €,La Nova Esquerra de l´Eixample - Carrer d'Aragó 60,80 m2,3 hab.,2 baños,695238936
Alquiler piso gran piso nuevo todo exterior en La Bordeta Barcelona,1.800 €,La Bordeta - Carrer de la Riera Blanca,95 m2,3 hab.,2 baños,658963019
Alquiler piso en Horta Barcelona,1.800 €,Horta - Carrer de Chapí,80 m2,2 hab.,1 baño,609275202
Alquiler piso reformat full equiped piso en L´Antiga Esquerra de l´Eixample Barcelona,1.800 €,L´Antiga Esquerra de l´Eixample - Carrer de la Diputació,65 m2,1 hab.,1 baño,658963019
Alquiler piso  de obra nueva a estrenar en alquiler en Badalona,1.800 €,Gorg,95 m2,3 hab.,2 baños,937832838
Alquiler piso en avinguda diagonal 50 en Diagonal Mar i el Front Marítim del Poblenou Barcelona,2.000 €,Diagonal Mar i el Front Marítim del Poblenou - Avinguda Diagonal 50,100 m2,3 hab.,1 baño,695238936
Alquiler apartamento  de lujo en Dreta de l´Eixample Barcelona,4.000 €,Dreta de l´Eixample - Carrer del Consell de Cent,85 m2,2 hab.,2 baños,648613088
Alquiler piso quinto piso totalmente amueblado con acceso a coworking en Barcelona,2.000 €,El Poble Sec - Parc de Montjuïc - Carrer de Blasco de Garay,60 m2,3 hab.,2 baños,932040806
Alquiler piso en Dreta de l´Eixample Barcelona,2.950 €,Dreta de l´Eixample - Carrer de València,185 m2,4 hab.,2 baños,934145236
Alquiler piso lux apartment for rent! en Dreta de l´Eixample Barcelona,1.900 €,Dreta de l´Eixample,50 m2,1 hab.,1 baño,616488678
Alquiler ático en Dreta de l´Eixample Barcelona,2.800 €,Dreta de l´Eixample - Carrer de València,88 m2,3 hab.,2 baños,654784819
Alquiler piso en Tres Torres Barcelona,5.500 €,Tres Torres - Carrer de Carrencà,355 m2,6 hab.,4 baños,663977098
Alquiler piso  a unos pasos de turo park en Sant Gervasi - Galvany Barcelona,6.000 €,Sant Gervasi - Galvany,264 m2,6 hab.,4 baños,699376673
Alquiler piso top apartment en Tres Torres Barcelona,2.500 €,Tres Torres,96 m2,3 hab.,2 baños,616488678
Alquiler piso en carrer de mallorca 313 amplia vivienda de 310 m2. con 6 dormitorios y una amplia sala de estar- comedor de 65 m2. vea el video. la mayotia de viviendas e en Barcelona,3.700 €,Dreta de l´Eixample - Carrer de Mallorca 313,305 m2,4 baños,"12,13 €/m2",629709140
Alquiler apartamento apartment catalunya square en Barcelona,2.600 €,L´Antiga Esquerra de l´Eixample,79 m2,2 hab.,1 baño,616488678
Alquiler piso en rambla de catalunya 13 alquiler temporal!! moderno y luminoso piso de 45m2 en la mejor zona en Barcelona,1.500 €,Dreta de l´Eixample - Rambla de Catalunya 13,45 m2,1 hab.,1 baño,695238936
Alquiler piso apartamento con encanto y ascensor en Vila de Gràcia en Barcelona,1.400 €,Vila de Gràcia - Carrer del Penedès,55 m2,2 hab.,1 baño,696973031
Alquiler piso  amueblado y reformado en el barrio del putxet. en Barcelona,2.250 €,Sant Gervasi - Bonanova,80 m2,3 hab.,2 baños,935170101
Alquiler piso  totalmente exterior y amueblado en sagrada familia en Barcelona,2.500 €,Fort Pienc,95 m2,4 hab.,2 baños,935170101
Alquiler apartamento piso de temporada c/de la mestranca-la Barceloneta en Barcelona,1.950 €,Barceloneta - Carrer de la Mestrança,40 m2,1 hab.,1 baño,932170504
Alquiler piso  en alquiler para entrar a vivir en Barcelona,1.450 €,La Marina del Port - Carrer de l'Energia,96 m2,4 hab.,2 baños,932450900
